fold_id,model_type,train_rows,valid_rows,train_dates,valid_dates,prediction_std,nonzero_coef_count,coef_l1_norm,intercept,selected_alpha
207,random_forest,59794,498,120,1,0.002623306536167263,,,,
208,random_forest,59796,499,120,1,0.002819112739939721,,,,
209,random_forest,59796,500,120,1,0.0028463989058631857,,,,
210,random_forest,59797,498,120,1,0.00537616442181839,,,,
211,random_forest,59796,498,120,1,0.0050892428696424595,,,,
212,random_forest,59798,499,120,1,0.0034522097646640785,,,,
213,random_forest,59798,496,120,1,0.004891909439777068,,,,
214,random_forest,59797,500,120,1,0.003185385550822436,,,,
215,random_forest,59803,499,120,1,0.0053423631474746255,,,,
216,random_forest,59807,499,120,1,0.004375583717938897,,,,
217,random_forest,59811,500,120,1,0.0036437389838121525,,,,
218,random_forest,59812,499,120,1,0.00466214247009449,,,,
219,random_forest,59811,500,120,1,0.005436095841993718,,,,
220,random_forest,59813,500,120,1,0.004723403441595964,,,,
221,random_forest,59814,499,120,1,0.005111237807278136,,,,
222,random_forest,59814,496,120,1,0.005147226527168393,,,,
223,random_forest,59811,498,120,1,0.004572513878922322,,,,
224,random_forest,59810,500,120,1,0.0029203407485633736,,,,
225,random_forest,59811,500,120,1,0.0032694479368531753,,,,
226,random_forest,59816,498,120,1,0.002624231096914341,,,,
227,random_forest,59816,496,120,1,0.01254797172296362,,,,
228,random_forest,59816,499,120,1,0.006578386150246724,,,,
229,random_forest,59818,499,120,1,0.005684197311224591,,,,
230,random_forest,59822,499,120,1,0.005855548821638904,,,,
231,random_forest,59822,498,120,1,0.007977620973488989,,,,
232,random_forest,59820,498,120,1,0.007330829734120427,,,,
233,random_forest,59819,499,120,1,0.006104790637689201,,,,
234,random_forest,59818,500,120,1,0.011802881216672901,,,,
235,random_forest,59818,497,120,1,0.0060967027080904065,,,,
236,random_forest,59815,499,120,1,0.006622524769523183,,,,
237,random_forest,59814,499,120,1,0.010148185288443337,,,,
238,random_forest,59813,499,120,1,0.007422248901688813,,,,
239,random_forest,59813,499,120,1,0.005602640152760929,,,,
240,random_forest,59814,497,120,1,0.004191862745013967,,,,
241,random_forest,59812,498,120,1,0.003595757320547121,,,,
242,random_forest,59813,500,120,1,0.007332901009916821,,,,
243,random_forest,59816,500,120,1,0.01242352155564362,,,,
244,random_forest,59819,498,120,1,0.04166028181742846,,,,
245,random_forest,59819,499,120,1,0.01758429930543399,,,,
246,random_forest,59818,500,120,1,0.007943082375830796,,,,
247,random_forest,59820,500,120,1,0.00886199888485357,,,,
248,random_forest,59823,500,120,1,0.008835719155361625,,,,
249,random_forest,59824,500,120,1,0.012425999999929199,,,,
250,random_forest,59825,496,120,1,0.0118251597484074,,,,
251,random_forest,59824,500,120,1,0.004719444221795348,,,,
252,random_forest,59825,500,120,1,0.0090931823112817,,,,
253,random_forest,59825,498,120,1,0.012713583569020862,,,,
254,random_forest,59823,500,120,1,0.02460506166136116,,,,
255,random_forest,59824,499,120,1,0.019709731004629187,,,,
256,random_forest,59825,497,120,1,0.014160426548156357,,,,
257,random_forest,59824,500,120,1,0.007728654943270922,,,,
258,random_forest,59824,500,120,1,0.0069304039823532585,,,,
259,random_forest,59827,499,120,1,0.0071200537632331645,,,,
260,random_forest,59827,499,120,1,0.00851035278560094,,,,
261,random_forest,59827,500,120,1,0.004405649665800503,,,,
262,random_forest,59829,499,120,1,0.0049075170532590865,,,,
263,random_forest,59829,500,120,1,0.004104900264620956,,,,
264,random_forest,59831,498,120,1,0.006022862169416794,,,,
265,random_forest,59831,500,120,1,0.005646946060797835,,,,
266,random_forest,59832,499,120,1,0.007940925198074747,,,,
267,random_forest,59831,499,120,1,0.007425436178888362,,,,
268,random_forest,59832,498,120,1,0.008504574117907861,,,,
269,random_forest,59832,498,120,1,0.011200895479014249,,,,
270,random_forest,59833,499,120,1,0.007757384275915777,,,,
271,random_forest,59832,500,120,1,0.01898760124105754,,,,
272,random_forest,59835,500,120,1,0.010732017887285419,,,,
273,random_forest,59837,499,120,1,0.008595202928869955,,,,
274,random_forest,59836,499,120,1,0.010348197942415803,,,,
275,random_forest,59838,499,120,1,0.016053281102560154,,,,
276,random_forest,59837,499,120,1,0.00960580310565967,,,,
277,random_forest,59838,500,120,1,0.006705483670297948,,,,
278,random_forest,59839,500,120,1,0.006860000076004659,,,,
279,random_forest,59839,499,120,1,0.005713850144020445,,,,
280,random_forest,59839,500,120,1,0.008049615490098727,,,,
281,random_forest,59839,500,120,1,0.010111010234616741,,,,
282,random_forest,59841,500,120,1,0.0077706928630576315,,,,
283,random_forest,59843,500,120,1,0.00509640242589452,,,,
284,random_forest,59844,500,120,1,0.006446923709180977,,,,
285,random_forest,59844,500,120,1,0.007317857641910977,,,,
286,random_forest,59846,498,120,1,0.008219515527929652,,,,
287,random_forest,59847,499,120,1,0.01240744973059247,,,,
288,random_forest,59846,499,120,1,0.00697249599002738,,,,
289,random_forest,59847,500,120,1,0.004807979265307733,,,,
290,random_forest,59848,499,120,1,0.0067046383627531025,,,,
291,random_forest,59848,499,120,1,0.0038181335830255263,,,,
292,random_forest,59848,500,120,1,0.00355559589601749,,,,
293,random_forest,59848,499,120,1,0.0059995395664464895,,,,
294,random_forest,59849,500,120,1,0.005181299383152792,,,,
295,random_forest,59849,499,120,1,0.007231674826037222,,,,
296,random_forest,59849,500,120,1,0.004488217920053128,,,,
297,random_forest,59851,500,120,1,0.005020147347274797,,,,
298,random_forest,59852,500,120,1,0.0036828482154067535,,,,
299,random_forest,59852,499,120,1,0.005663705476014159,,,,
