fold_id,model_type,train_rows,valid_rows,train_dates,valid_dates,prediction_std,nonzero_coef_count,coef_l1_norm,intercept,selected_alpha
54,elasticnet,59757,500,120,1,0.001030555534466842,3.0,0.0025403918363043915,0.011752214789140718,0.005
55,elasticnet,59757,497,120,1,0.0011472273048613556,3.0,0.002783113146749277,0.01213402620260311,0.005
56,elasticnet,59755,499,120,1,0.0011323689997628829,3.0,0.0024847581109221934,0.011524434905680761,0.005
57,elasticnet,59756,499,120,1,0.0008505062604523217,3.0,0.0022565285016598858,0.01117746343232139,0.005
58,elasticnet,59757,498,120,1,0.0010457398899972655,4.0,0.0025505769389990835,0.011650004558589002,0.005
59,elasticnet,59756,499,120,1,0.0011373612156758536,3.0,0.0025884357634119704,0.011715785544965928,0.005
60,elasticnet,59756,500,120,1,0.0013166234162846151,3.0,0.0030765802631241576,0.012458723714676951,0.005
61,elasticnet,59757,499,120,1,0.0023822925359353415,6.0,0.006526225017939182,0.01269680319116147,0.0025
62,elasticnet,59756,500,120,1,0.005415412590935089,13.0,0.05695321132951085,0.012265619082107567,5e-05
63,elasticnet,59757,497,120,1,0.001189392705283713,3.0,0.0025491211768597978,0.01209613651740248,0.005
64,elasticnet,59757,499,120,1,0.0009376198149496623,3.0,0.002517952364992684,0.011806147009897083,0.005
65,elasticnet,59756,500,120,1,0.004641003280496909,13.0,0.05695716342472177,0.01140643377853973,5e-05
66,elasticnet,59758,499,120,1,0.004729155704212911,13.0,0.058244641768653085,0.011441897367221458,5e-05
67,elasticnet,59757,498,120,1,0.004868841544322507,13.0,0.05821572135706112,0.01134034372325284,5e-05
68,elasticnet,59757,496,120,1,0.003587929297153443,8.0,0.015383909159257922,0.011439077963592883,0.001
69,elasticnet,59753,499,120,1,0.003788830298912656,8.0,0.01539888900498054,0.011236176459339112,0.001
70,elasticnet,59753,499,120,1,0.001200882054348392,3.0,0.002040773549521303,0.011071188201332434,0.005
71,elasticnet,59754,497,120,1,0.0033797967972942515,8.0,0.01541274453985526,0.011009864119460071,0.001
72,elasticnet,59754,497,120,1,0.003259312174145607,8.0,0.01471164696836767,0.010932716488300631,0.001
73,elasticnet,59756,497,120,1,0.003454732638677604,11.0,0.022904204146573875,0.010874418262597647,0.0005
74,elasticnet,59758,499,120,1,0.0013545697327148084,2.0,0.001839262836145588,0.01096501194661088,0.005
75,elasticnet,59759,499,120,1,0.0029613306186673407,8.0,0.01468750801762998,0.01086740045967558,0.001
76,elasticnet,59760,495,120,1,0.003040113362171806,8.0,0.014488369207157384,0.010862661909638336,0.001
77,elasticnet,59760,498,120,1,0.0010859680262897701,2.0,0.001985998696429753,0.010806002120481712,0.005
78,elasticnet,59759,497,120,1,0.0010913556653610976,2.0,0.002088580405344944,0.010418847733730268,0.005
79,elasticnet,59757,500,120,1,0.001007501032976725,2.0,0.001988309023582207,0.010428154454205984,0.005
80,elasticnet,59759,497,120,1,0.0012409210166109078,2.0,0.0019555677372102218,0.010740261278133621,0.005
81,elasticnet,59756,500,120,1,0.0009363834827081703,2.0,0.0019185871896118807,0.01059394945645604,0.005
82,elasticnet,59757,499,120,1,0.0017304235985425762,7.0,0.005542623833686622,0.0103583403784319,0.0025
83,elasticnet,59756,495,120,1,0.0019962902892272576,7.0,0.0055395075352904725,0.010494905950291384,0.0025
84,elasticnet,59751,498,120,1,0.001927413801306276,5.0,0.00535207122900642,0.010157865100646719,0.0025
85,elasticnet,59751,498,120,1,0.0017096367982871693,6.0,0.005302599724310207,0.010319667510529061,0.0025
86,elasticnet,59751,498,120,1,0.0018126727461242119,6.0,0.005448604693297131,0.010195551780248398,0.0025
87,elasticnet,59749,496,120,1,0.0016814640363856143,6.0,0.005352306310699049,0.010105263057484175,0.0025
88,elasticnet,59745,499,120,1,0.0017833490509985704,7.0,0.0053252912958973615,0.010490483015809559,0.0025
89,elasticnet,59746,499,120,1,0.0026465196259350073,7.0,0.013466643597281835,0.010547711290790044,0.001
90,elasticnet,59745,499,120,1,0.0017711364534630215,5.0,0.004320897681630209,0.010304227078074182,0.0025
91,elasticnet,59747,496,120,1,0.001684613732834606,5.0,0.003958750820643828,0.009812660361864326,0.0025
92,elasticnet,59745,499,120,1,0.0013018377208490433,2.0,0.0018958661825327948,0.00875328637141093,0.005
93,elasticnet,59747,497,120,1,0.0010081535230035377,2.0,0.0015291678196686334,0.009013258948732924,0.005
94,elasticnet,59745,494,120,1,0.0011755469361269563,1.0,0.0015777158697774375,0.008774822954391581,0.005
95,elasticnet,59740,495,120,1,0.0010135962577857724,1.0,0.0011287693526269098,0.009253995470541093,0.005
96,elasticnet,59737,495,120,1,0.0009912435400400083,1.0,0.0010888371861442845,0.008576710420939316,0.005
97,elasticnet,59734,499,120,1,0.0010191238909064732,1.0,0.0010043160655594208,0.008251066016266313,0.005
98,elasticnet,59734,500,120,1,0.0007824926213639692,1.0,0.0009383267089659082,0.007892081735956942,0.005
99,elasticnet,59734,498,120,1,0.000651030203471205,1.0,0.0006920413196477797,0.00707447789224984,0.005
100,elasticnet,59734,499,120,1,0.0005978613434579241,1.0,0.0006140443402498527,0.00652641680980542,0.005
101,elasticnet,59737,499,120,1,0.0008066156444578015,1.0,0.000837176565130151,0.006969218703934193,0.005
102,elasticnet,59737,499,120,1,0.0006858363534382985,1.0,0.000725993177743793,0.007513616079095318,0.005
103,elasticnet,59740,499,120,1,0.0004064546772801575,1.0,0.0003169299685588155,0.006697651062042081,0.005
104,elasticnet,59744,499,120,1,0.0007722234141109234,3.0,0.0007883621886243428,0.0069078705765896154,0.005
105,elasticnet,59745,495,120,1,0.001102455932168655,3.0,0.00199192314021526,0.008268558770236337,0.005
106,elasticnet,59743,498,120,1,0.0005580283720453235,2.0,0.0007434283515779054,0.006802085598820932,0.005
107,elasticnet,59748,496,120,1,0.0016604347720502357,2.0,0.001656679065977481,0.004536398967385768,0.005
108,elasticnet,59748,497,120,1,0.0026875578990625116,3.0,0.00343905478240227,0.0035026062881329074,0.005
109,elasticnet,59748,495,120,1,0.0026022412936117824,2.0,0.003100188858564319,0.0033903532790486206,0.005
110,elasticnet,59747,499,120,1,0.0036824746957343506,3.0,0.004453422787272088,0.002826523034070281,0.005
111,elasticnet,59746,500,120,1,0.0050053728508991785,4.0,0.006396938750210206,0.002182753803042832,0.005
112,elasticnet,59749,499,120,1,0.0037353551206866123,2.0,0.004369693181245502,0.00281433742349825,0.005
113,elasticnet,59750,500,120,1,0.0018090792370086064,3.0,0.0018609140581214653,0.0032440164653934228,0.005
114,elasticnet,59753,500,120,1,0.0009938709439549416,4.0,0.0017969616420732836,0.0036131943133776876,0.005
115,elasticnet,59757,500,120,1,0.0014670928108135575,6.0,0.002408929325775746,0.0033765332483099374,0.005
116,elasticnet,59759,500,120,1,0.0012878328512910724,4.0,0.0029841816490316234,0.004306134453985626,0.005
117,elasticnet,59764,500,120,1,0.001584482276787105,4.0,0.003907744200858623,0.0048841710534055114,0.005
118,elasticnet,59766,499,120,1,0.001792356663903877,5.0,0.004261451362265905,0.00558467383952754,0.005
119,elasticnet,59771,498,120,1,0.002174073832301113,4.0,0.004468069615254497,0.004971771455943569,0.005
120,elasticnet,59773,499,120,1,0.0017112320606835457,5.0,0.004144594203001762,0.005395975764060476,0.005
121,elasticnet,59775,497,120,1,0.001716093274246697,5.0,0.0039093849909424844,0.005479428214970454,0.005
122,elasticnet,59775,497,120,1,0.002297294666308658,4.0,0.004516657188820079,0.005574561431197978,0.005
123,elasticnet,59774,497,120,1,0.0027480906418729046,4.0,0.005771904458460041,0.006177315043004031,0.005
124,elasticnet,59774,498,120,1,0.0018304404389257992,5.0,0.005251926490313577,0.005860042867810804,0.005
125,elasticnet,59774,500,120,1,0.0017222918685453118,5.0,0.0045973983984389155,0.006051038400985763,0.005
126,elasticnet,59778,498,120,1,0.001504114452526872,5.0,0.003967984934310469,0.0053588453105428095,0.005
127,elasticnet,59780,497,120,1,0.0025650818005844983,5.0,0.007292433110701148,0.005026912286706722,0.005
128,elasticnet,59781,499,120,1,0.0015054261720452936,5.0,0.005868899579824746,0.005607092562843177,0.005
129,elasticnet,59783,499,120,1,0.002434354404604912,5.0,0.006828318924241671,0.004583136650632855,0.005
130,elasticnet,59786,497,120,1,0.0016499070849715287,5.0,0.005524783849490536,0.005502360658158866,0.005
131,elasticnet,59787,499,120,1,0.0015949776507437339,5.0,0.0048951214041801396,0.0056600534114219815,0.005
132,elasticnet,59791,500,120,1,0.001347573037929981,5.0,0.0036341841674706952,0.006141239386880668,0.005
133,elasticnet,59794,500,120,1,0.0014616620489535112,4.0,0.0041781154011512785,0.0060978953307457935,0.005
134,elasticnet,59798,499,120,1,0.0017246095777908544,4.0,0.0038677829614022514,0.006037571125513997,0.005
135,elasticnet,59800,498,120,1,0.004649410193551396,9.0,0.02651235044986721,0.006667357788478459,0.001
136,elasticnet,59800,498,120,1,0.0031668141910870342,8.0,0.016172551929334308,0.007133454183795987,0.0025
