fold_id,feature,importance
16,reversal_1m,0.006041902072640726
16,ma_gap_12m,0.029218278888995853
16,ma_crossover_6_12,0.012951682707482771
16,vol_3m,0.005361928743286321
16,vol_12m,0.09870395807810572
16,vol_regime_3_12,0.003325932233381145
16,log_volume,0.021231811504850002
16,abnormal_log_volume,0.01588786634475287
16,macro_vix,0.4404596656924514
16,macro_epu,0.1700195527662528
16,macro_credit_spread,0.029051857718095125
16,macro_term_spread,0.09318387005284991
17,mom_12_1,0.03419666388353795
17,mom_6_1,0.019274893363101515
17,mom_3_1,0.029368610832229608
17,tsmom_12,0.005451555099333127
17,tsmom_sign_12,0.00015740805850045773
17,reversal_1m,0.009353862815678305
17,ma_gap_12m,0.056753137991680885
17,ma_crossover_6_12,0.012108993783269899
17,vol_3m,0.00606235454678243
17,vol_12m,0.08467219520095556
17,vol_regime_3_12,0.0040364915535728695
17,log_volume,0.016782282826912912
17,abnormal_log_volume,0.010485840946409138
17,macro_vix,0.3841861489434794
17,macro_epu,0.15890336810438022
17,macro_credit_spread,0.04229293567846751
17,macro_term_spread,0.12591325637170825
18,mom_12_1,0.03867940937403406
18,mom_6_1,0.016589186369125465
18,mom_3_1,0.025701639223135363
18,tsmom_12,0.006164920469802044
18,tsmom_sign_12,0.0
18,reversal_1m,0.00803281907595347
18,ma_gap_12m,0.045922177478053536
18,ma_crossover_6_12,0.0069616658065106245
18,vol_3m,0.008253961788816306
18,vol_12m,0.08653537406338721
18,vol_regime_3_12,0.003722005818830226
18,log_volume,0.015991965767776208
18,abnormal_log_volume,0.010373381425574405
18,macro_vix,0.3936017930239698
18,macro_epu,0.16136040185696557
18,macro_credit_spread,0.036262928721286815
18,macro_term_spread,0.13584636973677885
19,mom_12_1,0.031821871441782716
19,mom_6_1,0.01707177357697797
19,mom_3_1,0.02751509587633791
19,tsmom_12,0.005084932784252712
19,tsmom_sign_12,6.423029784376477e-05
19,reversal_1m,0.00916383133365964
19,ma_gap_12m,0.04997435819263794
19,ma_crossover_6_12,0.009016833040065732
19,vol_3m,0.008186440641476897
19,vol_12m,0.0940194816838051
19,vol_regime_3_12,0.0033723246718622975
19,log_volume,0.015897515158042202
19,abnormal_log_volume,0.011088253533455175
19,macro_vix,0.39143672678651714
19,macro_epu,0.16309218468821
19,macro_credit_spread,0.037202098754110305
19,macro_term_spread,0.1259920475389626
20,mom_12_1,0.032983302413022976
20,mom_6_1,0.015592417038767216
20,mom_3_1,0.027767461278249955
20,tsmom_12,0.005234154292782913
20,tsmom_sign_12,0.0
20,reversal_1m,0.00835870333247828
20,ma_gap_12m,0.042437483678516345
20,ma_crossover_6_12,0.0077738618231376665
20,vol_3m,0.008041718308771598
20,vol_12m,0.09182127040662043
20,vol_regime_3_12,0.004164711846188872
20,log_volume,0.017349356746941474
20,abnormal_log_volume,0.010115655729215337
20,macro_vix,0.40454790449195904
20,macro_epu,0.1510090930644021
20,macro_credit_spread,0.035161428794611746
20,macro_term_spread,0.1376414767543341
21,mom_12_1,0.03069308964489493
21,mom_6_1,0.02017230937055966
21,mom_3_1,0.027267931445090356
21,tsmom_12,0.005098837297851115
21,tsmom_sign_12,4.3507962598322146e-05
21,reversal_1m,0.00844802312630387
21,ma_gap_12m,0.040043588550827826
21,ma_crossover_6_12,0.008257395890815557
21,vol_3m,0.0078736248173522
21,vol_12m,0.06940815555163969
21,vol_regime_3_12,0.002442979329605773
21,log_volume,0.01297840741018539
21,abnormal_log_volume,0.008965762850760601
21,macro_vix,0.35009639000135123
21,macro_epu,0.1709524601992969
21,macro_credit_spread,0.03389005554291354
21,macro_term_spread,0.2033674810079531
22,mom_12_1,0.019155960377520292
22,mom_6_1,0.013681028745730845
22,mom_3_1,0.021789318489375726
22,tsmom_12,0.005088458378206075
22,tsmom_sign_12,0.0
22,reversal_1m,0.00830725110807863
22,ma_gap_12m,0.0486762162085541
22,ma_crossover_6_12,0.007331886463957124
22,vol_3m,0.0102363915299555
22,vol_12m,0.09458112366335746
22,vol_regime_3_12,0.0035166194429431087
22,log_volume,0.017942723828468513
22,abnormal_log_volume,0.006849811445809257
22,macro_vix,0.42650744843321964
22,macro_epu,0.14237350416560007
22,macro_credit_spread,0.05434971092996173
22,macro_term_spread,0.11961254678926192
23,mom_12_1,0.04317992989912366
23,mom_6_1,0.01493476557658771
23,mom_3_1,0.02011709913866617
23,tsmom_12,0.005123755878292127
23,tsmom_sign_12,0.00023168847274197905
23,reversal_1m,0.010030047098908626
23,ma_gap_12m,0.03818894181999443
23,ma_crossover_6_12,0.0061416087784237185
23,vol_3m,0.010507207126583807
23,vol_12m,0.0815936325998532
23,vol_regime_3_12,0.0030136248619426907
23,log_volume,0.008923894837955651
23,abnormal_log_volume,0.006676291504094157
23,macro_vix,0.3310057722739013
23,macro_epu,0.18622550061513943
23,macro_credit_spread,0.10019548253022276
23,macro_term_spread,0.13391075698756866
24,mom_12_1,0.04729973611656813
24,mom_6_1,0.01313410898579922
24,mom_3_1,0.023146275857748456
24,tsmom_12,0.005293621418814128
24,tsmom_sign_12,0.0
24,reversal_1m,0.010505982122659735
24,ma_gap_12m,0.04489775704077547
24,ma_crossover_6_12,0.0050864847665548114
24,vol_3m,0.0065493886797914755
24,vol_12m,0.08965653624150423
24,vol_regime_3_12,0.0030132465402408584
24,log_volume,0.009980658616311715
24,abnormal_log_volume,0.007438926968927089
24,macro_vix,0.34423800577575275
24,macro_epu,0.14695165531303192
24,macro_credit_spread,0.11008555463099763
24,macro_term_spread,0.1327220609245225
25,mom_12_1,0.03641464192039159
25,mom_6_1,0.013558150639494808
25,mom_3_1,0.019772681407127835
25,tsmom_12,0.005401468233061549
25,tsmom_sign_12,7.948338589722615e-05
25,reversal_1m,0.00655851521724987
25,ma_gap_12m,0.07910659623610267
25,ma_crossover_6_12,0.006747641496665178
25,vol_3m,0.004482863962917662
25,vol_12m,0.085527672657576
25,vol_regime_3_12,0.0027085412192627096
25,log_volume,0.008368495055821054
25,abnormal_log_volume,0.005668119470504732
25,macro_vix,0.33268679766432757
25,macro_epu,0.14421970002671222
25,macro_credit_spread,0.10914450348868503
25,macro_term_spread,0.13955412791820235
26,mom_12_1,0.03911570569066294
26,mom_6_1,0.01027602085167615
26,mom_3_1,0.021962773147328446
26,tsmom_12,0.0037484564112135665
26,tsmom_sign_12,0.0
26,reversal_1m,0.008600284271897424
26,ma_gap_12m,0.07748383956821223
26,ma_crossover_6_12,0.0048611506336398635
26,vol_3m,0.00643889516936737
26,vol_12m,0.07854096777972185
26,vol_regime_3_12,0.0026893316771138816
26,log_volume,0.007177951183713971
26,abnormal_log_volume,0.00879752048693278
26,macro_vix,0.34827757411275484
26,macro_epu,0.1388799741393393
26,macro_credit_spread,0.12686434544263947
26,macro_term_spread,0.116285209433786
27,mom_12_1,0.04345495298601078
27,mom_6_1,0.014245939343241892
27,mom_3_1,0.024316149824506295
27,tsmom_12,0.0046603933512134
27,tsmom_sign_12,1.0970865613647321e-05
27,reversal_1m,0.011493758769789838
27,ma_gap_12m,0.07137639962458005
27,ma_crossover_6_12,0.003967412795153143
27,vol_3m,0.00558505682696821
27,vol_12m,0.07888100439407962
27,vol_regime_3_12,0.002492860884252275
27,log_volume,0.008451835007081335
27,abnormal_log_volume,0.008751607223734461
27,macro_vix,0.35250794797962154
27,macro_epu,0.13242087300519984
27,macro_credit_spread,0.12561318552414333
27,macro_term_spread,0.11176965159481039
28,mom_12_1,0.03943185551410824
28,mom_6_1,0.011928701229820624
28,mom_3_1,0.019948648727118524
28,tsmom_12,0.0053589492774216395
28,tsmom_sign_12,0.00019845484482617013
28,reversal_1m,0.01088720459950521
28,ma_gap_12m,0.07739672447237962
28,ma_crossover_6_12,0.004120373886408948
28,vol_3m,0.007537331788780597
28,vol_12m,0.07724712576448192
28,vol_regime_3_12,0.003056883958199115
28,log_volume,0.007726014055542264
28,abnormal_log_volume,0.010410873722006215
28,macro_vix,0.3141827987569565
28,macro_epu,0.14581162676337742
