fold_id,feature,repeat_id,baseline_mean_validation_return,permuted_mean_validation_return,importance_drop
3,macro_credit_spread,1,0.0184420645236969,0.0184420645236969,0.0
3,macro_credit_spread,2,0.0184420645236969,0.0184420645236969,0.0
3,macro_term_spread,0,0.0184420645236969,0.0184420645236969,0.0
3,macro_term_spread,1,0.0184420645236969,0.0184420645236969,0.0
3,macro_term_spread,2,0.0184420645236969,0.0184420645236969,0.0
4,mom_12_1,0,-0.02902038022875786,-0.0024513443931937218,-0.026569035835564137
4,mom_12_1,1,-0.02902038022875786,0.0021630264818668365,-0.031183406710624695
4,mom_12_1,2,-0.02902038022875786,0.004557209089398384,-0.03357758931815624
4,mom_6_1,0,-0.02902038022875786,-0.05297701060771942,0.023956630378961563
4,mom_6_1,1,-0.02902038022875786,-0.09087380766868591,0.061853427439928055
4,mom_6_1,2,-0.02902038022875786,-0.07531040161848068,0.046290021389722824
4,mom_3_1,0,-0.02902038022875786,-0.025638116523623466,-0.003382263705134392
4,mom_3_1,1,-0.02902038022875786,-0.03095776028931141,0.0019373800605535507
4,mom_3_1,2,-0.02902038022875786,-0.042571231722831726,0.013550851494073868
4,tsmom_12,0,-0.02902038022875786,-0.033795882016420364,0.004775501787662506
4,tsmom_12,1,-0.02902038022875786,0.003416780848056078,-0.032437161076813936
4,tsmom_12,2,-0.02902038022875786,0.003975526429712772,-0.03299590665847063
4,tsmom_sign_12,0,-0.02902038022875786,-0.04995159059762955,0.02093121036887169
4,tsmom_sign_12,1,-0.02902038022875786,-0.03833702951669693,0.009316649287939072
4,tsmom_sign_12,2,-0.02902038022875786,-0.015889806672930717,-0.01313057355582714
4,reversal_1m,0,-0.02902038022875786,-0.013085165992379189,-0.01593521423637867
4,reversal_1m,1,-0.02902038022875786,-0.014305965974926949,-0.01471441425383091
4,reversal_1m,2,-0.02902038022875786,-0.029379772022366524,0.00035939179360866547
4,ma_gap_12m,0,-0.02902038022875786,-0.028916265815496445,-0.00010411441326141357
4,ma_gap_12m,1,-0.02902038022875786,-0.025439603254199028,-0.0035807769745588303
4,ma_gap_12m,2,-0.02902038022875786,-0.028004160150885582,-0.0010162200778722763
4,ma_crossover_6_12,0,-0.02902038022875786,-0.03241978585720062,0.0033994056284427643
4,ma_crossover_6_12,1,-0.02902038022875786,-0.030931076034903526,0.001910695806145668
4,ma_crossover_6_12,2,-0.02902038022875786,-0.03289421647787094,0.003873836249113083
4,vol_3m,0,-0.02902038022875786,-0.023606376722455025,-0.0054140035063028336
4,vol_3m,1,-0.02902038022875786,-0.02339084818959236,-0.005629532039165497
